src_port,dst_mac,dst_port,protocol,ip_version,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets
57502,08:00:27:df:0c:7e,80,6,4,586135,87,6376,586135,44,3530,1744237971503,1744238557638,586135,43,2846,66,7.328.735.632.183.900,18.288.329.005.500.100,234,66,8.022.727.272.727.270,23.827.738.024.532.400,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.523.255.813.950,7.521.685.491.222.330,15070,0,13.631.046.511.627.900,4.402.710.880.017.360,15070,0,13.955.595.238.095.200,39.008.844.591.809.100,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57504,08:00:27:df:0c:7e,80,6,4,586135,87,6377,586135,44,3531,1744237971504,1744238557639,586135,43,2846,66,7.329.885.057.471.260,1.829.672.415.878.120,234,66,80.25,23.833.848.316.656.600,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.523.255.813.950,7.521.708.738.479.010,15070,0,13.631.046.511.627.900,4.402.791.257.251.240,15070,0,13.955.595.238.095.200,3.900.977.388.843.650,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57508,08:00:27:df:0c:7e,80,6,4,586134,87,6374,586134,44,3528,1744237971505,1744238557639,586134,43,2846,66,7.326.436.781.609.190,1.829.185.850.801.090,234,66,8.018.181.818.181.810,23.846.673.725.702.800,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.511.627.906.970,75.217.189.473.811.400,15071,0,13.631.023.255.813.900,4.402.863.410.751.230,15071,1,1.395.557.142.857.140,3.901.062.839.183.870,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57522,08:00:27:df:0c:7e,80,6,4,586132,89,6509,586132,45,3597,1744237971507,1744238557639,586132,44,2912,66,7.313.483.146.067.410,15.070.433.886.523.900,201,66,7.993.333.333.333.330,1.889.973.544.788.390,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,666.059.090.909.091,7.504.610.747.693.650,15070,0,1.332.118.181.818.180,4.812.250.366.936.480,15070,0,13.630.976.744.186.000,440.292.836.799.919,15070,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
57536,08:00:27:df:0c:7e,80,6,4,586130,87,6381,586130,44,3535,1744237971509,1744238557639,586130,43,2846,66,733.448.275.862.069,1.829.209.232.263.200,234,66,803.409.090.909.091,237.994.949.934.874,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,68.154.651.162.790.700,7.521.737.503.744.690,15070,0,13.630.930.232.558.100,4.403.074.988.250.760,15070,0,13.955.476.190.476.100,3.901.315.570.720.480,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57538,08:00:27:df:0c:7e,80,6,4,586129,87,6381,586129,44,3535,1744237971510,1744238557639,586129,43,2846,66,733.448.275.862.069,18.297.812.543.177.800,234,66,8.034.090.909.090.910,23.808.287.771.198.300,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.453.488.372.090,7.521.747.843.900.570,15070,0,13.630.906.976.744.100,440.314.759.069.309,15070,0,1.395.545.238.095.230,3.901.401.538.049.080,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57544,08:00:27:df:0c:7e,80,6,4,586128,87,6380,586128,44,3534,1744237971511,1744238557639,586128,43,2846,66,7.333.333.333.333.330,18.296.439.268.952.800,234,66,8.031.818.181.818.180,2.381.300.477.926.580,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.441.860.465.110,7.521.734.721.075.120,15070,0,13.630.883.720.930.200,440.313.907.618.786,15070,1,13.955.428.571.428.500,39.013.937.230.915.800,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57560,08:00:27:df:0c:7e,80,6,4,586127,87,6377,586127,44,3531,1744237971512,1744238557639,586127,43,2846,66,7.329.885.057.471.260,18.289.732.119.116.400,234,66,80.25,2.382.311.267.812.030,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.430.232.558.140,752.174.511.281.352,15071,0,13.630.860.465.116.200,4.403.211.855.763.140,15071,0,13.955.404.761.904.700,3.901.479.900.952.680,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57576,08:00:27:df:0c:7e,80,6,4,586125,87,6378,586125,44,3532,1744237971514,1744238557639,586125,43,2846,66,7.331.034.482.758.620,18.298.754.783.424.300,234,66,802.727.272.727.273,23.830.177.893.492.900,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.406.976.744.180,7.521.766.166.779.940,15070,0,13.630.813.953.488.300,4.403.358.346.361.020,15070,0,13.955.357.142.857.100,39.016.533.132.321.000,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57582,08:00:27:df:0c:7e,80,6,4,586124,89,6507,586124,45,3595,1744237971515,1744238557639,586124,44,2912,66,7.311.235.955.056.170,15.056.286.970.026.800,201,66,7.988.888.888.888.880,1.889.350.805.077.350,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.660.500.000.000.000,7.504.644.646.108.680,15070,0,13.320.999.999.999.900,481.261.481.409.402,15070,0,13.630.790.697.674.400,4.403.349.577.624.800,15070,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
57588,08:00:27:df:0c:7e,80,6,4,586123,87,6378,586123,44,3532,1744237971517,1744238557640,586123,43,2846,66,7.331.034.482.758.620,1.829.176.351.996.730,234,66,8.027.272.727.272.720,23.819.440.600.663.600,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,681.538.372.093.023,7.521.763.066.429.070,15071,0,13.630.767.441.860.400,4.403.502.733.686.150,15071,1,13.955.309.523.809.500,3.901.824.279.325.800,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57602,08:00:27:df:0c:7e,80,6,4,586121,87,6385,586121,44,3539,1744237971519,1744238557640,586121,43,2846,66,7.339.080.459.770.110,1.831.212.352.376.820,234,66,8.043.181.818.181.810,23.802.870.383.166.000,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,68.153.604.651.162.800,752.178.389.653.567,15070,0,1.363.072.093.023.250,44.036.493.163.305.000,15070,1,13.955.261.904.761.900,3.901.996.793.760.000,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57614,08:00:27:df:0c:7e,80,6,4,586120,87,6380,586120,44,3534,1744237971520,1744238557640,586120,43,2846,66,7.333.333.333.333.330,18.295.803.729.503.800,234,66,803.181.818.181.818,23.812.028.157.832.900,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.348.837.209.300,7.521.771.056.727.400,15071,0,13.630.697.674.418.600,440.364.090.451.831,15071,1,13.955.238.095.238.000,3.901.990.103.933.660,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57618,08:00:27:df:0c:7e,80,6,4,586118,87,6374,586118,44,3528,1744237971522,1744238557640,586118,43,2846,66,7.326.436.781.609.190,18.284.864.607.746.000,234,66,8.018.181.818.181.810,23.835.943.863.693.500,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,681.532.558.139.535,7.521.768.495.806.970,15070,0,13.630.651.162.790.600,4.403.786.600.533.030,15070,1,13.955.190.476.190.400,39.021.626.038.934.000,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57624,08:00:27:df:0c:7e,80,6,4,586117,87,6372,586117,44,3526,1744237971523,1744238557640,586117,43,2846,66,7.324.137.931.034.480,18.282.006.350.915.500,234,66,8.013.636.363.636.360,2.384.503.352.227.970,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.313.953.488.370,7.521.825.584.510.910,15070,0,13.630.627.906.976.700,440.385.940.599.539,15070,1,13.955.166.666.666.600,39.022.478.194.901.200,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57640,08:00:27:df:0c:7e,80,6,4,586115,87,6381,586115,44,3535,1744237971525,1744238557640,586115,43,2846,66,7.334.482.758.620.680,18.304.166.247.191.100,234,66,803.409.090.909.091,23.818.053.717.196.600,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.290.697.674.410,7.521.823.605.336.320,15070,0,13.630.581.395.348.800,4.403.925.393.125.660,15070,0,13.955.119.047.619.000,3.902.329.155.663.380,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57650,08:00:27:df:0c:7e,80,6,4,586114,87,6376,586114,44,3530,1744237971527,1744238557641,586114,43,2846,66,7.328.735.632.183.900,1.829.023.633.678.030,234,66,8.022.727.272.727.270,23.830.665.837.308.600,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.279.069.767.440,7.521.833.977.946.600,15070,0,13.630.558.139.534.800,4.403.998.093.195.840,15070,0,13.955.095.238.095.200,3.902.415.229.682.100,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57666,08:00:27:df:0c:7e,80,6,4,586113,87,6375,586113,44,3529,1744237971528,1744238557641,586113,43,2846,66,7.327.586.206.896.550,1.828.628.260.515.610,234,66,8.020.454.545.454.540,23.831.364.466.742.600,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.267.441.860.460,752.184.414.406.689,15070,0,13.630.534.883.720.900,4.404.070.078.314.660,15070,1,13.955.071.428.571.400,39.025.004.766.666.200,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57672,08:00:27:df:0c:7e,80,6,4,586111,89,6510,586111,45,3598,1744237971530,1744238557641,586111,44,2912,66,7.314.606.741.573.030,15.072.212.965.494.500,201,66,7.995.555.555.555.550,18.894.390.167.401.000,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.660.352.272.727.270,7.504.751.224.620.510,15070,0,1.332.070.454.545.450,48.133.694.168.674.200,15070,0,13.630.488.372.093.000,4.404.215.709.717.070,15070,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
57684,08:00:27:df:0c:7e,80,6,4,586109,87,6374,586109,44,3528,1744237971532,1744238557641,586109,43,2846,66,7.326.436.781.609.190,1.829.058.708.869.630,234,66,801.818.181.818.182,2.384.472.320.083.230,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.220.930.232.560,7.521.862.470.239.920,15070,0,13.630.441.860.465.100,4.404.280.798.011.150,15070,1,13.954.976.190.476.100,39.027.521.901.801.300,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57686,08:00:27:df:0c:7e,80,6,4,586108,87,6380,586108,44,3534,1744237971533,1744238557641,586108,43,2846,66,7.333.333.333.333.330,1.830.342.874.643.890,234,66,8.031.818.181.818.180,23.823.744.972.701.300,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.209.302.325.580,7.521.872.925.582.980,15071,0,13.630.418.604.651.100,4.404.353.777.973.600,15071,0,13.954.952.380.952.300,3.902.838.591.441.850,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57696,08:00:27:df:0c:7e,80,6,4,586106,87,6378,586106,44,3532,1744237971535,1744238557641,586106,43,2846,66,733.103.448.275.862,18.298.754.783.424.300,234,66,802.727.272.727.273,2.383.017.789.349.290,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.186.046.511.620,752.187.072.086.792,15070,0,13.630.372.093.023.200,4.404.419.841.927.480,15070,0,13.954.904.761.904.700,390.291.901.273.608,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57712,08:00:27:df:0c:7e,80,6,4,586104,87,6370,586104,44,3524,1744237971537,1744238557641,586104,43,2846,66,7.321.839.080.459.760,18.279.118.399.786.200,234,66,8.009.090.909.090.900,23.854.031.088.148.000,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.162.790.697.670,7.521.844.488.844.730,15070,0,1.363.032.558.139.530,4.404.565.703.259.510,15070,0,13.954.857.142.857.100,390.309.167.994.052,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57716,08:00:27:df:0c:7e,80,6,4,586103,89,6503,586103,45,3591,1744237971538,1744238557641,586103,44,2912,66,7.306.741.573.033.710,15.047.498.850.465.100,201,66,7.980.000.000.000.000,1.891.199.715.428.370,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.660.261.363.636.360,7.504.785.390.568.470,15070,0,1.332.052.272.727.270,481.373.461.596.709,15070,0,13.630.302.325.581.300,44.046.377.319.003.300,15070,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
57730,08:00:27:df:0c:7e,80,6,4,586101,87,6375,586101,44,3529,1744237971540,1744238557641,586101,43,2846,66,7.327.586.206.896.550,1.828.691.847.550.020,234,66,8.020.454.545.454.540,23.832.340.295.796.100,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.127.906.976.740,752.187.604.852.205,15071,0,13.630.255.813.953.400,4.404.703.833.582.060,15071,0,1.395.478.571.428.570,39.032.574.422.242.100,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57740,08:00:27:df:0c:7e,80,6,4,586100,87,6379,586100,44,3533,1744237971541,1744238557641,586100,43,2846,66,7.332.183.908.045.970,18.300.142.490.786.900,234,66,8.029.545.454.545.450,238.255.086.531.071,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.116.279.069.760,7.521.909.789.437.630,15071,0,13.630.232.558.139.500,44.047.759.082.355,15071,1,13.954.761.904.761.900,39.033.427.938.522.400,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57752,08:00:27:df:0c:7e,80,6,4,586098,87,6382,586098,44,3536,1744237971543,1744238557641,586098,43,2846,66,7.335.632.183.908.040,18.299.813.832.763.900,234,66,8.036.363.636.363.630,23.804.524.593.457.100,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.093.023.255.810,7.521.907.301.347.730,15070,0,1.363.018.604.651.160,4.404.922.431.919.680,15070,0,13.954.714.285.714.200,3.903.516.234.057.060,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57754,08:00:27:df:0c:7e,80,6,4,586098,87,6382,586098,44,3536,1744237971544,1744238557642,586098,43,2846,66,7.335.632.183.908.040,18.306.802.021.852.600,234,66,8.036.363.636.363.630,2.381.526.861.128.130,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.093.023.255.810,7.521.930.626.121.590,15070,0,13.630.186.046.511.600,4.404.921.594.112.300,15070,1,13.954.714.285.714.200,39.035.152.593.260.000,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57762,08:00:27:df:0c:7e,80,6,4,586096,87,6378,586096,44,3532,1744237971546,1744238557642,586096,43,2846,66,7.331.034.482.758.610,18.298.754.783.424.300,234,66,8.027.272.727.272.720,2.383.017.789.349.290,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.069.767.441.860,7.521.928.241.193.440,15071,0,1.363.013.953.488.370,4.405.068.377.294.250,15071,0,13.954.666.666.666.600,390.368.900.992.111,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57764,08:00:27:df:0c:7e,80,6,4,586095,87,6378,586095,44,3532,1744237971547,1744238557642,586095,43,2846,66,7.331.034.482.758.620,1.829.811.932.439.890,234,66,8.027.272.727.272.720,23.829.201.975.886.800,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.058.139.534.880,75.219.384.475.243.300,15070,0,13.630.116.279.069.700,4.405.140.456.164.610,15070,1,13.954.642.857.142.800,39.037.741.264.465.500,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57770,08:00:27:df:0c:7e,80,6,4,586093,87,6376,586093,44,3530,1744237971549,1744238557642,586093,43,2846,66,7.328.735.632.183.900,1.828.832.900.550.010,234,66,8.022.727.272.727.270,2.382.773.802.453.240,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,681.503.488.372.093,7.521.983.060.568.180,15071,0,13.630.069.767.441.800,440.528.697.187.146,15071,0,1.395.459.523.809.520,3.903.947.758.418.970,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57784,08:00:27:df:0c:7e,80,6,4,586092,87,6377,586092,44,3531,1744237971550,1744238557642,586092,43,2846,66,7.329.885.057.471.260,18.290.367.869.537.000,234,66,80.25,2.382.408.884.516.520,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.023.255.813.950,7.521.970.183.053.560,15070,0,13.630.046.511.627.900,4.405.279.305.525.350,15070,0,13.954.571.428.571.400,39.039.409.240.760.700,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57794,08:00:27:df:0c:7e,80,6,4,586090,87,6376,586090,44,3530,1744237971552,1744238557642,586090,43,2846,66,732.873.563.218.391,18.294.050.402.767.500,234,66,8.022.727.272.727.270,23.836.520.384.001.300,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.815.000.000.000.000,7.521.991.052.124.110,15071,0,13.629.999.999.999.900,4.405.425.086.240.390,15071,0,1.395.452.380.952.380,39.041.134.919.410.100,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57804,08:00:27:df:0c:7e,80,6,4,586088,87,6381,586088,44,3535,1744237971554,1744238557642,586088,43,2846,66,733.448.275.862.069,1.830.480.149.629.500,234,66,8.034.090.909.090.900,23.819.030.091.571.100,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.976.744.186.040,7.521.988.507.391.850,15071,0,13.629.953.488.372.000,4.405.571.061.592.070,15071,0,13.954.476.190.476.100,3.904.286.263.983.030,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57820,08:00:27:df:0c:7e,80,6,4,586087,87,6380,586087,44,3534,1744237971555,1744238557642,586087,43,2846,66,7.333.333.333.333.330,18.296.439.268.952.800,234,66,8.031.818.181.818.180,2.381.300.477.926.580,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.965.116.279.070,7.521.999.142.042.390,15071,0,1.362.993.023.255.810,4.405.563.535.626.870,15071,0,13.954.452.380.952.300,3.904.279.610.653.530,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57834,08:00:27:df:0c:7e,80,6,4,586087,87,6380,586087,44,3534,1744237971556,1744238557643,586087,43,2846,66,7.333.333.333.333.330,18.302.793.449.690.000,234,66,8.031.818.181.818.180,23.822.768.791.565.900,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.965.116.279.060,7.522.022.255.386.740,15071,0,13.629.930.232.558.100,4.405.643.401.448.970,15071,1,1.395.445.238.095.230,39.043.719.285.198.300,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57850,08:00:27:df:0c:7e,80,6,4,586085,87,6376,586085,44,3530,1744237971558,1744238557643,586085,43,2846,66,7.328.735.632.183.900,18.295.957.137.599.000,234,66,8.022.727.272.727.270,23.839.447.118.182.700,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.941.860.465.110,7.522.020.053.079.680,15070,0,13.629.883.720.930.200,4.405.709.451.594.770,15070,0,13.954.404.761.904.700,39.044.523.307.249.600,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57856,08:00:27:df:0c:7e,80,6,4,586084,87,6383,586084,44,3537,1744237971559,1744238557643,586084,43,2846,66,7.336.781.609.195.390,18.308.159.918.290.200,234,66,8.038.636.363.636.360,2.381.050.765.610.500,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.930.232.558.130,7.522.030.285.674.510,15071,0,1.362.986.046.511.620,4.405.781.637.486.050,15071,1,13.954.380.952.380.900,39.045.377.975.262.600,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57868,08:00:27:df:0c:7e,80,6,4,586083,87,6378,586083,44,3532,1744237971561,1744238557643,586082,43,2846,66,733.103.448.275.862,18.291.763.519.967.300,234,66,8.027.272.727.272.720,238.194.406.006.636,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.918.604.651.160,7.522.040.818.531.210,15071,0,13.629.837.209.302.300,4.405.854.859.649.460,15071,0,13.954.333.333.333.300,3.904.711.623.383.800,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57872,08:00:27:df:0c:7e,80,6,4,586081,89,6512,586081,45,3600,1744237971562,1744238557643,586081,44,2912,66,7.316.853.932.584.270,15.069.713.723.419.600,201,66,8.000.000.000.000.000,1.887.398.401.841.200,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.660.011.363.636.360,75.048.678.264.059.600,15070,0,13.320.022.727.272.700,4.814.847.673.161.680,15071,0,13.629.790.697.674.400,4.405.919.830.227.000,15070,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
57878,08:00:27:df:0c:7e,80,6,4,586079,87,6372,586079,44,3526,1744237971564,1744238557643,586079,43,2846,66,7.324.137.931.034.480,1.828.709.388.411.790,234,66,8.013.636.363.636.360,23.852.834.563.252.700,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.872.093.023.250,7.522.059.301.573.500,15071,0,13.629.744.186.046.500,4.406.066.030.096.750,15071,1,13.954.261.904.761.900,3.904.876.657.491.330,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57884,08:00:27:df:0c:7e,80,6,4,586077,87,6374,586077,44,3528,1744237971566,1744238557643,586077,43,2846,66,7.326.436.781.609.190,1.829.122.280.940.060,234,66,8.018.181.818.181.810,23.845.698.483.211.100,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.848.837.209.300,7.522.056.912.867.010,15071,0,13.629.697.674.418.600,440.621.277.037.907,15071,0,13.954.214.285.714.200,39.050.503.106.325.500,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57894,08:00:27:df:0c:7e,80,6,4,586076,87,6381,586076,44,3535,1744237971567,1744238557643,586076,43,2846,66,733.448.275.862.069,1.830.416.624.719.110,234,66,803.409.090.909.091,23.818.053.717.196.600,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.837.209.302.320,7.522.090.945.006.720,15071,0,1.362.967.441.860.460,4.406.285.833.199.400,15071,0,13.954.190.476.190.400,3.905.136.799.940.370,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57900,08:00:27:df:0c:7e,80,6,4,586075,87,6379,586075,44,3533,1744237971568,1744238557643,586075,43,2846,66,7.332.183.908.045.970,18.301.413.246.277.200,234,66,8.029.545.454.545.450,2.382.746.075.088.770,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.825.581.395.350,7.522.101.408.816.180,15071,0,136.296.511.627.907,4.406.358.808.227.470,15071,0,13.954.166.666.666.600,3.905.223.174.764.200,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57916,08:00:27:df:0c:7e,80,6,4,586073,87,6372,586073,44,3526,1744237971570,1744238557643,586073,43,2846,66,732.413.793.103.448,1.828.137.030.971.590,234,66,8.013.636.363.636.360,2.384.405.821.270.230,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.802.325.581.390,7.522.099.030.925.700,15071,0,13.629.604.651.162.700,4.406.424.239.456.870,15071,0,13.954.119.047.619.000,39.053.028.563.884.900,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57924,08:00:27:df:0c:7e,80,6,4,586072,87,6373,586072,44,3527,1744237971572,1744238557644,586072,43,2846,66,732.528.735.632.184,1.828.852.632.485.700,234,66,801.590.909.090.909,2.384.830.273.500.360,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.790.697.674.410,7.522.132.814.124.210,15071,0,1.362.958.139.534.880,4.406.577.773.935.330,15071,0,13.954.095.238.095.200,39.054.823.430.879.600,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57934,08:00:27:df:0c:7e,80,6,4,586070,87,6379,586070,44,3533,1744237971574,1744238557644,586070,43,2846,66,7.332.183.908.045.970,1.829.378.738.926.330,234,66,8.029.545.454.545.450,2.381.574.576.409.920,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.767.441.860.460,7.522.130.389.214.160,15070,0,13.629.534.883.720.900,4.406.643.039.066.600,15070,0,13.954.047.619.047.600,3.905.561.831.182.460,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57936,08:00:27:df:0c:7e,80,6,4,586069,89,6511,586069,45,3599,1744237971575,1744238557644,586069,44,2912,66,7.315.730.337.078.650,15.053.615.449.456.000,201,66,7.997.777.777.777.770,1.885.650.224.107.520,201,66,661.818.181.818.182,12.060.453.783.110.500,74,0,6.659.875.000.000.000,750.501.135.841.529,15071,0,13.319.750.000.000.000,481.554.103.857.355,15071,0,13.629.511.627.906.900,4.406.715.758.887.050,15071,2,0,0,0,88,43,0,0,1,44,43,0,0,1,44,0,0,0
57950,08:00:27:df:0c:7e,80,6,4,586067,87,6374,586067,44,3528,1744237971577,1744238557644,586067,43,2846,66,7.326.436.781.609.190,18.284.864.607.746.000,234,66,801.818.181.818.182,23.835.943.863.693.500,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.732.558.139.530,7.522.161.981.809.120,15071,0,13.629.465.116.279.000,44.068.626.371.065.300,15071,0,13.953.976.190.476.100,3.905.821.724.155.190,15071,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
57958,08:00:27:df:0c:7e,80,6,4,586066,87,6377,586066,44,3531,1744237971578,1744238557644,586066,43,2846,66,7.329.885.057.471.260,18.291.003.597.860.500,234,66,8.025.000.000.000.000,23.825.064.972.214.300,234,66,6.618.604.651.162.790,12.199.885.626.608.300,74,0,6.814.720.930.232.550,75.221.019.381.727.700,15070,0,13.629.441.860.465.100,44.068.547.919.410.200,15071,0,13.953.952.380.952.300,39.058.145.645.065.200,15070,2,0,0,0,86,42,0,0,1,43,42,0,0,1,43,0,0,0
