src_port,dst_port,protocol,ip_version,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets
35382,21,6,4,9593,28,2110,9593,11,816,1744240576079,1744240585672,9593,17,1294,54,7.535.714.285.714.280,12.552.745.857.836.300,100,66,7.418.181.818.181.810,5.455.605.957.511.620,80,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,3.552.962.962.962.960,10.071.533.308.830.500,3262,0,9.593.000.000.000.000,15.416.984.897.616.400,3303,0,5.995.625,12.657.097.597.132.300,3262,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
54466,443,6,6,1252,17,4209,1252,11,2012,1744240577210,1744240577406,196,6,2197,74,2.475.882.352.941.170,35.163.032.058.248.400,1356,74,18.290.909.090.909.000,22.488.639.556.249.400,722,74,36.616.666.666.666.600,5.181.082.576.707.940,1356,0,7.824.999.999.999.990,2.583.606.007.114.860,1040,0,125.2,3.236.142.422.356.860,1040,0,39.199.999.999.999.900,5.969.673.357.898.230,143,2,0,0,0,16,5,1,0,1,10,3,1,0,1,6,2,0,0
50098,21,6,4,9762,28,2113,9762,11,819,1744240578780,1744240588542,9762,17,1294,54,7.546.428.571.428.570,12.583.004.831.200.300,100,66,7.445.454.545.454.540,56.984.846.470.555,81,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,36.155.555.555.555.500,10.299.766.365.286.500,3611,0,976.2,1.577.347.337.215.940,3655,0,610.125,12.950.121.685.399.900,3611,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
50114,21,6,4,9761,28,2111,9761,11,817,1744240578780,1744240588541,9761,17,1294,54,7.539.285.714.285.710,12.556.064.745.960.800,100,66,7.427.272.727.272.720,5.497.106.676.987.610,79,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,3.615.185.185.185.180,1.029.916.515.301.130,3614,0,9.761.000.000.000.000,15.768.222.227.702.800,3656,0,6.100.625,12.949.461.491.377.400,3614,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
50118,21,6,4,9760,28,2115,9760,11,821,1744240578780,1744240588540,9760,17,1294,54,7.553.571.428.571.420,12.609.467.762.307.600,100,66,7.463.636.363.636.360,5.886.811.144.800.330,81,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,36.148.148.148.148.100,10.300.765.233.101.100,3614,0,9.759.999.999.999.990,15.771.133.264.431.000,3656,0,6.100.000.000.000.000,12.951.783.403.583.200,3614,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
50124,21,6,4,9760,28,2111,9760,11,817,1744240578781,1744240588541,9760,17,1294,54,7.539.285.714.285.710,12.556.064.745.960.800,100,66,7.427.272.727.272.720,5.497.106.676.987.610,79,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,3.614.814.814.814.810,10.303.305.059.867.600,3615,0,9.759.999.999.999.990,1.577.513.444.211.060,3656,0,6.100.000.000.000.000,12.955.234.720.631.900,3615,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
443,54447,6,6,32940,9,729,32940,4,359,1744240580793,1744240613730,32937,5,370,74,81.0,14.387.494.569.938.100,113,74,89.75,19.189.841.062.395.400,113,74,74.0,0.0,74,0,4117.5,9.781.162.069.435.890,27934,1,10980.0,14.896.556.212.762.700,27937,0,8234.25,13.343.123.931.448.700,27934,0,0,0,0,8,2,1,2,0,3,2,1,1,0,5,0,0,1
443,54446,6,6,32923,9,729,32923,4,359,1744240580812,1744240613730,32918,5,370,74,81.0,14.387.494.569.938.100,113,74,89.75,19.189.841.062.395.400,113,74,74.0,0.0,74,0,4.115.375,9.774.840.838.126.940,27916,0,10.974.333.333.333.300,1.488.781.832.013.450,27921,0,8229.5,13.334.471.355.600.600,27916,0,0,0,0,8,2,1,2,0,3,2,1,1,0,5,0,0,1
49578,123,17,4,206,2,180,0,1,90,1744240584306,1744240584306,0,1,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,90,206,206.0,0.0,206,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59966,53,17,4,5,2,268,0,1,87,1744240584265,1744240584265,0,1,181,87,134.0,6.646.803.743.153.540,181,87,87.0,0.0,87,181,181.0,0.0,181,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59967,53,17,4,5,2,276,0,1,87,1744240584265,1744240584265,0,1,189,87,138.0,7.212.489.168.102.780,189,87,87.0,0.0,87,189,189.0,0.0,189,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,54442,6,6,0,1,74,0,1,74,0,0,0,0,0,74,74.0,0.0,74,74,74.0,0.0,74,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
50156,21,6,4,9305,28,2112,9305,11,818,1744240585770,1744240595075,9305,17,1294,54,7.542.857.142.857.140,12.585.790.257.354.300,100,66,7.436.363.636.363.630,5.696.889.103.233.920,82,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,3.446.296.296.296.290,9.775.157.739.489.870,3241,0,930.5,14.973.796.557.097.100,3283,0,5.815.625,12.285.458.053.460.300,3241,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
50170,21,6,4,9303,28,2114,9303,11,820,1744240585771,1744240595074,9303,17,1294,54,75.5,12.594.825.510.090.600,100,66,7.454.545.454.545.450,5.785.561.966.890.270,81,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,34.455.555.555.555.500,9.789.017.917.792.960,3245,0,9.303.000.000.000.000,14.982.781.265.320.600,3286,0,5.814.375,12.304.745.409.122.900,3245,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
50172,21,6,4,9303,28,2118,9303,11,824,1744240585772,1744240595075,9303,17,1294,54,7.564.285.714.285.710,12.664.369.048.090.900,100,66,7.490.909.090.909.090,6.236.257.619.029.940,83,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,3.445.555.555.555.550,9.777.801.913.334.620,3241,0,9.303.000.000.000.000,1.497.999.261.978.750,3284,0,5.814.374.999.999.990,1.228.927.281.209.100,3241,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
50176,21,6,4,9308,26,1996,9308,10,756,1744240585772,1744240595080,9308,16,1240,54,7.676.923.076.923.070,12.179.680.430.315.700,100,66,75.6,5.521.674.464.226.310,82,54,77.5,15.081.998.099.279.300,100,0,37.232.000.000.000.000,10.136.916.329.272.200,3251,0,10.342.222.222.222.200,1.551.878.843.352.290,3290,0,6.205.333.333.333.330,12.635.433.661.316.200,3251,2,0,0,0,24,14,1,1,1,9,7,0,0,1,15,7,1,1
50188,21,6,4,9302,28,2112,9302,11,818,1744240585774,1744240595075,9301,17,1294,54,7.542.857.142.857.140,1.256.812.125.807.480,100,66,7.436.363.636.363.630,5.590.576.486.780.720,80,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,3.445.185.185.185.180,9.783.992.566.499.140,3244,0,930.2,14.981.452.088.054.300,3287,0,5.813.125,12.298.250.671.674.100,3244,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
443,54441,6,6,21,6,483,21,3,261,1744240588137,1744240588137,0,3,222,74,80.5,15.921.683.328.090.600,113,74,87.0,22.516.660.498.395.400,113,74,74.0,0.0,74,0,4.2,9.391.485.505.499.110,21,0,10.5,14.849.242.404.917.400,21,0,0.0,0.0,0,0,0,0,0,6,1,0,2,0,3,1,0,1,0,3,0,0,1
37166,21,6,4,10022,28,2118,10022,11,824,1744240588642,1744240598664,10022,17,1294,54,7.564.285.714.285.710,12.664.369.048.090.900,100,66,7.490.909.090.909.090,623.625.761.902.995,83,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,3.711.851.851.851.850,10.510.663.463.299.800,3452,0,10.021.999.999.999.900,16.079.420.111.157.900,3499,0,626.375,13.207.561.912.278.300,3452,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
37174,21,6,4,71730,56,4227,71730,22,1639,1744240588642,1744240660372,71730,34,2588,54,7.548.214.285.714.280,1.248.415.879.341.570,100,66,7.449.999.999.999.990,5.663.164.183.689.940,82,54,7.611.764.705.882.350,15.436.604.874.566.000,100,0,13.041.818.181.818.100,7.036.745.762.729.590,52000,0,3.415.714.285.714.280,11.233.840.292.361.500,52000,0,2.173.636.363.636.360,9.033.768.914.530.430,52000,4,0,0,0,50,28,4,4,2,20,14,0,2,2,30,14,4,2
37190,21,6,4,10019,28,2114,10019,11,820,1744240588643,1744240598662,10019,17,1294,54,75.5,12.594.825.510.090.600,100,66,7.454.545.454.545.450,5.785.561.966.890.270,81,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,3.710.740.740.740.740,105.222.174.929.366,3460,0,1001.9,16.083.959.884.168.900,3501,0,6.261.875,13.223.879.520.902.000,3460,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
37202,21,6,4,10021,26,1992,10021,10,752,1744240588644,1744240598665,10021,16,1240,54,7.661.538.461.538.460,12.139.446.191.904.800,100,66,75.2,5.159.672.685.570.490,81,54,77.5,15.081.998.099.279.300,100,0,400.84,10.893.686.504.882.800,3460,0,11.134.444.444.444.400,16.649.869.452.274.300,3504,0,6.680.666.666.666.660,13.576.148.973.563.100,3460,2,0,0,0,24,14,1,1,1,9,7,0,0,1,15,7,1,1
53293,5353,17,4,65755,46,4456,65755,46,4456,0,0,0,0,0,76,9.686.956.521.739.130,1.688.340.236.333.650,137,76,9.686.956.521.739.130,1.688.340.236.333.650,137,0,0.0,0.0,0,0,14.612.222.222.222.200,6.885.770.217.989.370,38664,0,14.612.222.222.222.200,6.885.770.217.989.370,38664,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,53293,17,4,38770,10,1628,38770,10,1628,0,0,0,0,0,124,16.279.999.999.999.900,2.559.861.107.343.300,186,124,16.279.999.999.999.900,2.559.861.107.343.300,186,0,0.0,0.0,0,0,4.307.777.777.777.770,1.292.108.335.026.300,38764,0,4.307.777.777.777.770,1.292.108.335.026.300,38764,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53296,1900,17,4,58799,6,792,58799,6,792,0,0,0,0,0,132,132.0,0.0,132,132,132.0,0.0,132,0,0.0,0.0,0,5134,11759.8,9.606.162.954.062.350,28263,5134,11759.8,9.606.162.954.062.350,28263,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,38757,7,732,0,1,66,1744240591654,1744240630411,38757,6,666,66,10.457.142.857.142.800,26.349.301.969.610.300,120,66,66.0,0.0,66,66,111.0,22.045.407.685.048.600,120,0,6.459.499.999.999.990,14.152.654.122.107.200,35315,0,0.0,0.0,0,9,7751.4,1.542.253.161.124.980,35315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,137,17,4,38748,2,184,38748,2,184,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,38748,38748.0,0.0,38748,38748,38748.0,0.0,38748,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,38770,6,404,38769,2,132,1744240591663,1744240630433,38770,4,272,66,6.733.333.333.333.330,20.655.911.179.772.800,70,66,66.0,0.0,66,66,68.0,2.309.401.076.758.500,70,0,7754.0,17.322.820.656.579,38742,38769,38769.0,0.0,38769,6,12.923.333.333.333.300,22.359.622.656.327.000,38742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,137,17,4,38742,2,184,38742,2,184,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,38742,38742.0,0.0,38742,38742,38742.0,0.0,38742,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,5353,17,4,38785,2,396,38785,2,396,0,0,0,0,0,178,198.0,28.284.271.247.461.900,218,178,198.0,28.284.271.247.461.900,218,0,0.0,0.0,0,38785,38785.0,0.0,38785,38785,38785.0,0.0,38785,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,38710,9,864,38708,2,132,1744240591743,1744240630450,38707,7,732,66,96.0,28.460.498.941.515.400,120,66,66.0,0.0,66,66,10.457.142.857.142.800,26.349.301.969.610.300,120,2,4838.75,10.486.901.213.963.400,30411,38708,38708.0,0.0,38708,10,6.451.166.666.666.660,11.894.775.481.978.000,30411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,38702,6,504,38700,2,132,1744240591742,1744240630442,38700,4,372,66,84.0,278.854.800.926.934,120,66,66.0,0.0,66,66,93.0,31.176.914.536.239.700,120,2,7740.4,1.729.967.558.366.340,38687,38700,38700.0,0.0,38700,4,12900.0,22.332.197.227.321.800,38687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,53293,17,4,38696,10,3254,38696,10,3254,0,0,0,0,0,114,325.4,12.692.534.988.899.700,420,114,325.4,12.692.534.988.899.700,420,0,0.0,0.0,0,0,4.299.555.555.555.550,12.889.292.495.237.100,38671,0,4.299.555.555.555.550,12.889.292.495.237.100,38671,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,137,17,4,38661,2,184,38661,2,184,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,38661,38661.0,0.0,38661,38661,38661.0,0.0,38661,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,137,17,4,38660,2,184,38660,2,184,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,38660,38660.0,0.0,38660,38660,38660.0,0.0,38660,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54467,62078,6,4,2,2,126,0,1,66,1744240591754,1744240591754,0,1,60,60,63.0,4.242.640.687.119.280,66,66,66.0,0.0,66,60,60.0,0.0,60,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
59969,53,17,4,1,2,209,0,1,87,1744240591761,1744240591761,0,1,122,87,104.5,24.748.737.341.529.100,122,87,87.0,0.0,87,122,122.0,0.0,122,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59970,53,17,4,2,2,289,0,1,87,1744240591762,1744240591762,0,1,202,87,144.5,8.131.727.983.645.290,202,87,87.0,0.0,87,202,202.0,0.0,202,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54468,80,6,4,59996,15,4532,59995,7,514,1744240591764,1744240651759,59995,8,4018,60,3.021.333.333.333.330,50.377.076.230.402.700,1514,60,7.342.857.142.857.140,32.958.848.800.977.700,148,60,502.25,63.919.117.417.472,1514,0,42.854.285.714.285.700,16.032.015.170.201.800,59987,0,9.999.166.666.666.660,24.488.937.154.696.300,59987,0,8.570.714.285.714.280,22.672.891.954.301.400,59988,2,0,0,0,13,3,1,1,1,6,1,0,0,1,7,2,1,1
137,137,17,4,3001,3,276,3001,3,276,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,1500,1500.5,7.071.067.811.865.470,1501,1500,1500.5,7.071.067.811.865.470,1501,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63992,5355,17,6,411,2,212,411,2,212,0,0,0,0,0,106,106.0,0.0,106,106,106.0,0.0,106,0,0.0,0.0,0,411,411.0,0.0,411,411,411.0,0.0,411,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63992,5355,17,4,411,2,172,411,2,172,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,411,411.0,0.0,411,411,411.0,0.0,411,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37214,21,6,4,9853,28,2123,9853,11,829,1744240592313,1744240602166,9853,17,1294,54,7.582.142.857.142.850,12.745.525.202.925.600,100,66,7.536.363.636.363.630,67.122.682.793.929.900,83,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,3.649.259.259.259.250,10.360.757.295.578.900,3457,0,9.853.000.000.000.000,1.584.923.415.605.090,3500,0,6.158.125.000.000.000,13.022.557.464.517.700,3457,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
0,0,1,4,68525,11,1212,0,1,66,1744240592770,1744240661289,68519,10,1146,66,11.018.181.818.181.800,21.844.075.543.809.000,120,66,66.0,0.0,66,66,114.6,1.707.629.936.490.920,120,6,6852.5,1.032.505.323.365.340,26147,0,0.0,0.0,0,9,7.613.222.222.222.220,1.064.998.633.541.110,26147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,37910,4,372,0,1,66,1744240592974,1744240630676,37702,3,306,66,93.0,31.176.914.536.239.700,120,66,66.0,0.0,66,66,102.0,31.176.914.536.239.700,120,208,12.636.666.666.666.600,21.521.886.193.671.100,37488,0,0.0,0.0,0,214,18851.0,26.356.698.161.947.300,37488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,137,17,4,68512,3,276,68512,3,276,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,30877,34256.0,4.778.627.627.258.680,37635,30877,34256.0,4.778.627.627.258.680,37635,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,37535,4,372,0,1,66,1744240592877,1744240630412,37535,3,306,66,93.0,31.176.914.536.239.700,120,66,66.0,0.0,66,66,102.0,31.176.914.536.239.700,120,0,12.511.666.666.666.600,21.665.646.409.311.900,37529,0,0.0,0.0,0,6,18767.5,26.532.767.750.462.800,37529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,37534,4,372,0,1,66,1744240592879,1744240630412,37533,3,306,66,93.0,31.176.914.536.239.700,120,66,66.0,0.0,66,66,102.0,31.176.914.536.239.700,120,1,12.511.333.333.333.300,21.664.202.970.184.000,37527,0,0.0,0.0,0,6,18766.5,2.653.135.353.690.040,37527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,137,17,4,37529,2,184,37529,2,184,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,37529,37529.0,0.0,37529,37529,37529.0,0.0,37529,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,137,17,4,37528,2,184,37528,2,184,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,37528,37528.0,0.0,37528,37528,37528.0,0.0,37528,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62581,137,17,4,37433,2,184,37433,2,184,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,37433,37433.0,0.0,37433,37433,37433.0,0.0,37433,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37226,21,6,4,9455,28,2113,9455,11,819,1744240595177,1744240604632,9455,17,1294,54,7.546.428.571.428.570,12.583.004.831.200.300,100,66,7.445.454.545.454.540,56.984.846.470.555,81,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,3.501.851.851.851.850,9.954.527.395.588.180,3461,0,9.455.000.000.000.000,15.250.638.055.868.700,3504,0,5.909.375,1.251.348.417.707.870,3461,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
37230,21,6,4,9457,28,2112,9457,11,818,1744240595178,1744240604635,9457,17,1294,54,7.542.857.142.857.140,1.256.812.125.807.480,100,66,7.436.363.636.363.630,5.590.576.486.780.710,80,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,35.025.925.925.925.900,9.951.165.216.887.370,3461,0,945.7,15.249.419.697.520.000,3505,0,5.910.624.999.999.990,12.508.565.315.414.800,3461,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
37244,21,6,4,9456,26,1993,9456,10,753,1744240595178,1744240604634,9456,16,1240,54,7.665.384.615.384.610,12.145.591.159.568.300,100,66,75.3,5.229.191.567.005.780,81,54,77.5,15.081.998.099.279.300,100,0,37.823.999.999.999.900,10.301.444.591.253.500,3459,0,10.506.666.666.666.600,15.792.611.405.337.600,3507,0,630.4,12.840.960.578.221.100,3459,2,0,0,0,24,14,1,1,1,9,7,0,0,1,15,7,1,1
37252,21,6,4,9453,26,1993,9453,10,753,1744240595179,1744240604632,9453,16,1240,54,7.665.384.615.384.610,12.142.297.336.805.100,100,66,75.3,5.207.899.981.971.830,80,54,77.5,15.081.998.099.279.300,100,0,378.12,10.299.841.552.179.300,3456,1,10.503.333.333.333.300,15.777.962.479.357.000,3501,0,6.301.999.999.999.990,12.839.200.687.181.200,3456,2,0,0,0,24,14,1,1,1,9,7,0,0,1,15,7,1,1
37266,21,6,4,9451,28,2113,9451,11,819,1744240595182,1744240604633,9451,17,1294,54,7.546.428.571.428.570,12.580.061.069.324.600,100,66,7.445.454.545.454.540,5.680.909.018.170.180,80,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,350.037.037.037.037,9.948.705.552.243.570,3457,0,945.1,15.247.149.423.926.900,3501,0,5.906.875,12.505.947.768.295.400,3457,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
137,137,17,4,2999,3,276,2999,3,276,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,1499,1499.5,7.071.067.811.865.470,1500,1499,1499.5,7.071.067.811.865.470,1500,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58573,5355,17,6,409,2,214,409,2,214,0,0,0,0,0,107,107.0,0.0,107,107,107.0,0.0,107,0,0.0,0.0,0,409,409.0,0.0,409,409,409.0,0.0,409,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58573,5355,17,4,409,2,174,409,2,174,0,0,0,0,0,87,87.0,0.0,87,87,87.0,0.0,87,0,0.0,0.0,0,409,409.0,0.0,409,409,409.0,0.0,409,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58574,53,17,4,1,2,209,0,1,87,1744240597412,1744240597412,0,1,122,87,104.5,24.748.737.341.529.100,122,87,87.0,0.0,87,122,122.0,0.0,122,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58575,53,17,4,2,2,289,0,1,87,1744240597413,1744240597413,0,1,202,87,144.5,8.131.727.983.645.290,202,87,87.0,0.0,87,202,202.0,0.0,202,2,2.0,0.0,2,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48794,21,6,4,10334,28,2113,10334,11,819,1744240598764,1744240609098,10334,17,1294,54,7.546.428.571.428.570,12.583.004.831.200.300,100,66,7.445.454.545.454.540,56.984.846.470.555,81,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,38.274.074.074.074.000,10.786.094.892.033.100,3499,0,10.333.999.999.999.900,16.450.313.202.016.600,3540,0,645.875,13.547.313.571.332.100,3499,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
48792,21,6,4,10339,28,2113,10339,11,819,1744240598764,1744240609103,10339,17,1294,54,7.546.428.571.428.570,12.583.004.831.200.300,100,66,7.445.454.545.454.540,56.984.846.470.555,81,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,382.925.925.925.926,10.780.539.063.846.500,3497,0,1033.9,1.645.354.973.520.570,3539,0,6.461.875,1.353.891.882.377.120,3497,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
48806,21,6,4,10335,28,2114,10335,11,820,1744240598764,1744240609099,10335,17,1294,54,75.5,12.594.825.510.090.600,100,66,7.454.545.454.545.450,5.785.561.966.890.270,81,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,38.277.777.777.777.700,107.808.742.093.556,3496,0,1033.5,16.446.828.975.013.100,3537,0,6.459.375,13.539.998.753.692.700,3496,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
48818,21,6,4,10330,28,2113,10330,11,819,1744240598768,1744240609098,10330,17,1294,54,7.546.428.571.428.570,12.580.061.069.324.600,100,66,7.445.454.545.454.540,5.680.909.018.170.180,80,54,7.611.764.705.882.350,15.675.946.354.770.600,100,0,38.259.259.259.259.200,10.776.998.033.296.900,3496,0,1033.0,1.644.169.564.113.000,3538,0,6.456.249.999.999.990,13.535.234.944.396.000,3496,2,0,0,0,25,14,2,2,1,10,7,0,1,1,15,7,2,1
137,137,17,4,57844,6,552,57844,6,552,0,0,0,0,0,92,92.0,0.0,92,92,92.0,0.0,92,0,0.0,0.0,0,1499,11568.8,22.513.403.245.622.300,51842,1499,11568.8,22.513.403.245.622.300,51842,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53382,5355,17,6,410,2,212,410,2,212,0,0,0,0,0,106,106.0,0.0,106,106,106.0,0.0,106,0,0.0,0.0,0,410,410.0,0.0,410,410,410.0,0.0,410,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53382,5355,17,4,410,2,172,410,2,172,0,0,0,0,0,86,86.0,0.0,86,86,86.0,0.0,86,0,0.0,0.0,0,410,410.0,0.0,410,410,410.0,0.0,410,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
